RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T26,T26,Hideki Matsuyama,82,"37' 3""",2455.83,66,4,Y2014
T26,T26,Troy Matteson,62,"37' 3""",1452.92,39,10,Y2014
T28,T28,Kevin Chappell,100,"37' 7""",2294.92,61,4,Y2014
T28,T28,Graeme McDowell,66,"37' 7""",1090.17,29,E,Y2014
30,30,Danny Lee,84,"37' 9""",1773,47,5,Y2014
31,31,Stewart Cink,91,"37' 10""",2305.92,61,2,Y2014
T32,T32,Graham DeLaet,80,"38' 0""",1976.08,52,9,Y2014
T32,T32,Jim Renner,61,"38' 0""",1671.08,44,9,Y2014
T34,T34,Rory Sabbatini,82,"38' 3""",1797.75,47,8,Y2014
T34,T34,David Toms,64,"38' 3""",1377.08,36,3,Y2014
36,36,Josh Teater,90,"38' 5""",2343.83,61,17,Y2014
T37,T37,Jason Kokrak,65,"38' 8""",1970.83,51,7,Y2014
T37,T37,Daniel Summerhays,98,"38' 8""",2242.25,58,2,Y2014
T39,T39,John Huh,87,"38' 10""",2174.75,56,3,Y2014
T39,T39,Hunter Mahan,88,"38' 10""",2056.25,53,2,Y2014
T39,T39,Seung-Yul Noh,92,"38' 10""",2757.83,71,14,Y2014
T39,T39,Carl Pettersson,91,"38' 10""",3108.67,80,13,Y2014
43,43,Tim Wilkinson,86,"38' 11""",2645.92,68,9,Y2014
44,44,Tim Clark,75,"39' 1""",1367.08,35,2,Y2014
45,45,Ben Crane,81,"39' 2""",2350.75,60,13,Y2014
46,46,Zach Johnson,97,"39' 4""",1730.67,44,9,Y2014
47,47,Brian Davis,93,"39' 6""",2055.5,52,6,Y2014
48,48,Phil Mickelson,71,"39' 7""",1505,38,3,Y2014
T49,T49,Luke Guthrie,85,"39' 10""",2751.08,69,7,Y2014
T49,T49,Brooks Koepka,56,"39' 10""",1434.67,36,2,Y2014
T49,T49,Webb Simpson,87,"39' 10""",2548.25,64,7,Y2014
T49,T49,Brendon Todd,108,"39' 10""",2629.42,66,3,Y2014
53,53,Chris Stroud,88,"39' 11""",2474.17,62,10,Y2014
54,54,Charl Schwartzel,64,"40' 0""",1840.25,46,8,Y2014
T55,T55,Retief Goosen,94,"40' 1""",3046.33,76,6,Y2014
T55,T55,Vijay Singh,83,"40' 1""",2883,72,13,Y2014
T57,T57,Jonas Blixt,64,"40' 2""",1648.08,41,14,Y2014
T57,T57,Lee Westwood,57,"40' 2""",1645.5,41,2,Y2014
59,59,Y.E. Yang,79,"40' 3""",1650.58,41,3,Y2014
T60,T60,Jason Bohn,81,"40' 4""",1533.83,38,6,Y2014
T60,T60,Roberto Castro,76,"40' 4""",1572.08,39,1,Y2014
T60,T60,Brendan Steele,89,"40' 4""",2299,57,10,Y2014
63,63,Kevin Kisner,85,"40' 5""",2507.08,62,13,Y2014
64,64,Boo Weekley,73,"40' 8""",1911.33,47,8,Y2014
T65,T65,Charley Hoffman,93,"40' 9""",2200.92,54,17,Y2014
T65,T65,Spencer Levin,59,"40' 9""",1832.75,45,8,Y2014
T67,T67,Steven Bowditch,93,"40' 10""",2204.17,54,15,Y2014
T67,T67,Ryan Palmer,85,"40' 10""",2573.58,63,9,Y2014
69,69,Tommy Gainey,73,"40' 11""",2207.42,54,7,Y2014
T70,T70,J.B. Holmes,86,"41' 1""",2671,65,9,Y2014
T70,T70,D.H. Lee,54,"41' 1""",1395.92,34,5,Y2014
T72,T72,Russell Henley,92,"41' 2""",2633.17,64,13,Y2014
T72,T72,Dustin Johnson,58,"41' 2""",1523.42,37,6,Y2014
T74,T74,Briny Baird,50,"41' 3""",1444.17,35,1,Y2014
T74,T74,Jimmy Walker,98,"41' 3""",2558.33,62,4,Y2014
T74,T74,Nick Watney,80,"41' 3""",1525.17,37,11,Y2014
77,77,Aaron Baddeley,74,"41' 4""",2437.42,59,8,Y2014
78,78,Bill Haas,107,"41' 5""",2528.08,61,7,Y2014
T79,T79,Scott Brown,100,"41' 6""",2201.08,53,6,Y2014
T79,T79,Jason Day,54,"41' 6""",1658.92,40,6,Y2014
T79,T79,Ryo Ishikawa,75,"41' 6""",2529.58,61,10,Y2014
T79,T79,Shawn Stefani,60,"41' 6""",2116.58,51,7,Y2014
T83,T83,Greg Chalmers,85,"41' 8""",2541.92,61,5,Y2014
T83,T83,J.J. Henry,91,"41' 8""",2376.83,57,3,Y2014
T83,T83,Charles Howell III,106,"41' 8""",4207.92,101,15,Y2014
T83,T83,William McGirt,96,"41' 8""",2789.67,67,10,Y2014
T83,T83,Sean O'Hair,77,"41' 8""",2916.92,70,16,Y2014
T83,T83,Wes Roach,67,"41' 8""",1875.83,45,11,Y2014
T89,T89,Brice Garnett,92,"41' 10""",2510.17,60,1,Y2014
T89,T89,Heath Slocum,71,"41' 10""",1630.08,39,10,Y2014
T91,T91,Justin Leonard,75,"41' 11""",1887.83,45,3,Y2014
T91,T91,George McNeill,79,"41' 11""",2052.08,49,7,Y2014
T91,T91,Jordan Spieth,102,"41' 11""",2557.83,61,7,Y2014
T94,T94,Ricky Barnes,92,"42' 0""",3400.17,81,18,Y2014
T94,T94,Ernie Els,85,"42' 0""",2267.42,54,16,Y2014
T96,T96,Ángel Cabrera,69,"42' 1""",2355.67,56,8,Y2014
T96,T96,Jason Dufner,57,"42' 1""",1684.17,40,10,Y2014
T96,T96,Camilo Villegas,95,"42' 1""",2400.25,57,7,Y2014
99,99,Stuart Appleby,92,"42' 2""",3165.08,75,7,Y2014
100,100,Louis Oosthuizen,50,"42' 3""",1225.42,29,4,Y2014
T101,T101,David Lingmerth,80,"42' 4""",2666.33,63,15,Y2014
T101,T101,John Senden,99,"42' 4""",2795.58,66,21,Y2014
T103,T103,Erik Compton,88,"42' 5""",2418.25,57,12,Y2014
T103,T103,Brian Harman,111,"42' 5""",3479.17,82,19,Y2014
T103,T103,Scott Stallings,77,"42' 5""",2207.08,52,8,Y2014
T106,T106,Robert Allenby,83,"42' 7""",2596.75,61,18,Y2014
T106,T106,Geoff Ogilvy,84,"42' 7""",2129.08,50,4,Y2014
108,108,Luke Donald,57,"42' 8""",1108.67,26,1,Y2014
T109,T109,Matt Every,85,"42' 9""",2137.67,50,9,Y2014
T109,T109,Martin Laird,66,"42' 9""",1965.92,46,14,Y2014
T111,T111,Jonathan Byrd,76,"42' 10""",2399.42,56,4,Y2014
T111,T111,Jamie Lovemark,64,"42' 10""",1456.75,34,3,Y2014
T111,T111,Michael Putnam,106,"42' 10""",3901.33,91,24,Y2014
T114,T114,"Ted Potter, Jr.",68,"42' 11""",1760.75,41,10,Y2014
T114,T114,Adam Scott,68,"42' 11""",2016,47,E,Y2014
T114,T114,Johnson Wagner,69,"42' 11""",2444.83,57,17,Y2014
117,117,Andres Romero,81,"43' 0""",2968.42,69,17,Y2014
T118,T118,Robert Streb,75,"43' 1""",2715.5,63,10,Y2014
T118,T118,Michael Thompson,74,"43' 1""",1897.25,44,9,Y2014
T120,T120,Brad Fritsch,50,"43' 2""",2071.92,48,3,Y2014
T120,T120,Bryce Molder,77,"43' 2""",2416.25,56,5,Y2014
122,122,Charlie Wi,72,"43' 4""",2860.92,66,8,Y2014
T123,T123,Chad Collins,78,"43' 5""",2041.92,47,8,Y2014
T123,T123,Kevin Stadler,90,"43' 5""",2302.67,53,12,Y2014
T125,T125,Davis Love III,74,"43' 6""",2392.5,55,12,Y2014
T125,T125,Rory McIlroy,66,"43' 6""",1740.5,40,7,Y2014
T127,T127,Brendon de Jonge,109,"43' 7""",2440.83,56,9,Y2014
T127,T127,Derek Ernst,80,"43' 7""",2049.83,47,12,Y2014
T127,T127,Chesson Hadley,84,"43' 7""",3357.75,77,21,Y2014
130,130,Henrik Stenson,56,"43' 8""",786.42,18,4,Y2014
T131,T131,Ben Curtis,77,"43' 9""",2056.67,47,8,Y2014
T131,T131,Justin Hicks,103,"43' 9""",2624.83,60,6,Y2014
133,133,Hudson Swafford,75,"43' 10""",2322.25,53,14,Y2014
134,134,Kevin Na,94,"43' 11""",3032,69,10,Y2014
135,135,Brandt Snedeker,89,"44' 2""",1854.75,42,5,Y2014
136,136,Charlie Beljan,76,"44' 3""",2921.67,66,20,Y2014
T137,T137,Robert Garrigus,80,"44' 4""",2659.5,60,20,Y2014
T137,T137,Ian Poulter,57,"44' 4""",1995.5,45,9,Y2014
T137,T137,Brian Stuard,91,"44' 4""",2350.92,53,8,Y2014
140,140,Scott Langley,95,"44' 5""",2843.25,64,15,Y2014
T141,T141,Jerry Kelly,80,"44' 7""",2360.92,53,3,Y2014
T141,T141,Troy Merritt,62,"44' 7""",1740,39,13,Y2014
T141,T141,Jhonattan Vegas,77,"44' 7""",2538.92,57,13,Y2014
T144,T144,D.A. Points,75,"44' 8""",1919.75,43,5,Y2014
T144,T144,Cameron Tringale,111,"44' 8""",2592,58,6,Y2014
146,146,Lucas Glover,68,"44' 10""",1838.92,41,16,Y2014
T147,T147,Chris Kirk,105,"44' 11""",2921.83,65,2,Y2014
T147,T147,Andrew Loupe,65,"44' 11""",1661.92,37,4,Y2014
149,149,Gary Woodland,93,"45' 0""",2971.33,66,12,Y2014
T150,T150,Woody Austin,63,"45' 1""",2568.25,57,17,Y2014
T150,T150,Andrew Svoboda,77,"45' 1""",2254.25,50,11,Y2014
T152,T152,Rickie Fowler,91,"45' 2""",2482.08,55,9,Y2014
T152,T152,Richard Lee,80,"45' 2""",2392.42,53,8,Y2014
T152,T152,John Rollins,84,"45' 2""",2708.5,60,15,Y2014
155,155,James Driscoll,71,"45' 4""",3220,71,19,Y2014
156,156,Nicholas Thompson,85,"45' 6""",2137.5,47,6,Y2014
157,157,Bud Cauley,56,"45' 9""",1874.25,41,9,Y2014
158,158,Willy Wilcox,51,"45' 10""",1832.67,40,8,Y2014
T159,T159,Trevor Immelman,84,"45' 11""",2662.92,58,8,Y2014
T159,T159,Bo Van Pelt,83,"45' 11""",1837.5,40,15,Y2014
161,161,David Hearn,97,"46' 0""",2254.58,49,15,Y2014
162,162,Patrick Reed,92,"46' 3""",3419.75,74,10,Y2014
163,163,Pat Perez,84,"46' 4""",2828.08,61,10,Y2014
164,164,Matt Jones,83,"46' 5""",2690.58,58,11,Y2014
165,165,Mark Wilson,69,"46' 10""",2155,46,9,Y2014
166,166,Jeff Overton,80,"47' 0""",2489.92,53,10,Y2014
167,167,Kevin Tway,64,"47' 6""",2613.58,55,15,Y2014
168,168,Will MacKenzie,82,"47' 8""",2143.5,45,9,Y2014
T169,T169,K.J. Choi,80,"47' 10""",2441.17,51,18,Y2014
T169,T169,Matt Kuchar,91,"47' 10""",2248.92,47,4,Y2014
171,171,Billy Horschel,92,"48' 0""",2209.67,46,13,Y2014
172,172,Sangmoon Bae,76,"48' 1""",2742.08,57,4,Y2014
173,173,Chad Campbell,57,"48' 3""",2266.67,47,15,Y2014
174,174,Gonzalo Fernandez-Castaño,83,"49' 5""",3062.75,62,18,Y2014
175,175,Jim Herman,62,"49' 6""",2276.5,46,12,Y2014
176,176,Mike Weir,69,"50' 5""",2922.58,58,8,Y2014
177,177,Martin Kaymer,65,"51' 0""",2141.75,42,11,Y2014
