RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T33,T33,Jerry Kelly,80,"13' 3""",265.75,20,-6,Y2014
T33,T33,Brendon Todd,108,"13' 3""",398.417,30,-1,Y2014
T35,T35,Stuart Appleby,92,"13' 4""",360.583,27,-3,Y2014
T35,T35,Derek Ernst,80,"13' 4""",187.167,14,-2,Y2014
T35,T35,Retief Goosen,94,"13' 4""",320.417,24,E,Y2014
T38,T38,Rickie Fowler,91,"13' 5""",255.5,19,E,Y2014
T38,T38,David Toms,64,"13' 5""",241.25,18,-6,Y2014
T40,T40,Ken Duke,80,"13' 7""",258,19,-3,Y2014
T40,T40,Shawn Stefani,60,"13' 7""",176.417,13,-5,Y2014
42,42,Scott Langley,95,"13' 8""",340.917,25,E,Y2014
43,43,Patrick Reed,92,"13' 9""",549.833,40,-6,Y2014
T44,T44,Jim Furyk,84,"13' 10""",165.583,12,-2,Y2014
T44,T44,Matt Jones,83,"13' 10""",193.583,14,2,Y2014
T44,T44,Jim Renner,61,"13' 10""",235,17,-1,Y2014
T44,T44,John Senden,99,"13' 10""",358.583,26,1,Y2014
T44,T44,Charlie Wi,72,"13' 10""",248.417,18,-1,Y2014
T49,T49,Russell Henley,92,"13' 11""",250.667,18,2,Y2014
T49,T49,Rory Sabbatini,82,"13' 11""",333.583,24,-1,Y2014
51,51,Jhonattan Vegas,77,"14' 0""",210,15,-2,Y2014
T52,T52,Ryo Ishikawa,75,"14' 1""",253.167,18,6,Y2014
T52,T52,Hunter Mahan,88,"14' 1""",351.417,25,-3,Y2014
T52,T52,Gary Woodland,93,"14' 1""",323.75,23,-3,Y2014
55,55,John Peterson,62,"14' 2""",184,13,2,Y2014
T56,T56,Bill Haas,107,"14' 3""",441.667,31,-6,Y2014
T56,T56,Seung-Yul Noh,92,"14' 3""",328.167,23,4,Y2014
T58,T58,James Driscoll,71,"14' 4""",143.667,10,3,Y2014
T58,T58,Martin Kaymer,65,"14' 4""",57.333,4,2,Y2014
T58,T58,Ben Martin,80,"14' 4""",200.333,14,4,Y2014
T58,T58,George McNeill,79,"14' 4""",228.75,16,-3,Y2014
T58,T58,Webb Simpson,87,"14' 4""",272.333,19,-4,Y2014
T58,T58,Daniel Summerhays,98,"14' 4""",214.417,15,-5,Y2014
T64,T64,Graham DeLaet,80,"14' 5""",259.833,18,-3,Y2014
T64,T64,Brandt Snedeker,89,"14' 5""",172.75,12,2,Y2014
T66,T66,Matt Every,85,"14' 6""",319.75,22,-5,Y2014
T66,T66,Scott Stallings,77,"14' 6""",159.5,11,4,Y2014
T66,T66,Kevin Tway,64,"14' 6""",347.417,24,E,Y2014
T69,T69,Russell Knox,92,"14' 7""",350.583,24,-7,Y2014
T69,T69,Robert Streb,75,"14' 7""",292.417,20,-2,Y2014
71,71,Richard Lee,80,"14' 8""",337,23,-5,Y2014
T72,T72,Chris Stroud,88,"14' 9""",324,22,2,Y2014
T72,T72,Bubba Watson,76,"14' 9""",266,18,4,Y2014
T74,T74,Troy Merritt,62,"14' 10""",266.417,18,-5,Y2014
T74,T74,Johnson Wagner,69,"14' 10""",133.583,9,-2,Y2014
76,76,Josh Teater,90,"14' 11""",312.5,21,1,Y2014
T77,T77,Greg Chalmers,85,"15' 0""",329.5,22,-1,Y2014
T77,T77,Trevor Immelman,84,"15' 0""",374.25,25,E,Y2014
T79,T79,John Merrick,87,"15' 1""",437.083,29,E,Y2014
T79,T79,Henrik Stenson,56,"15' 1""",286.417,19,-2,Y2014
81,81,Brian Gay,81,"15' 2""",333.333,22,-2,Y2014
T82,T82,Chesson Hadley,84,"15' 3""",122.167,8,E,Y2014
T82,T82,"Ted Potter, Jr.",68,"15' 3""",258.667,17,-2,Y2014
T82,T82,John Rollins,84,"15' 3""",336.167,22,-4,Y2014
85,85,Boo Weekley,73,"15' 4""",230.5,15,-2,Y2014
T86,T86,Keegan Bradley,89,"15' 5""",246.5,16,-5,Y2014
T86,T86,Scott Brown,100,"15' 5""",246.417,16,2,Y2014
T86,T86,Brendon de Jonge,109,"15' 5""",370.833,24,4,Y2014
T86,T86,D.H. Lee,54,"15' 5""",184.667,12,E,Y2014
T86,T86,Danny Lee,84,"15' 5""",584.25,38,-12,Y2014
T86,T86,Kevin Na,94,"15' 5""",292.917,19,-3,Y2014
T86,T86,Carl Pettersson,91,"15' 5""",400.667,26,-4,Y2014
T93,T93,Roberto Castro,76,"15' 6""",263.917,17,4,Y2014
T93,T93,James Hahn,82,"15' 6""",387.333,25,-2,Y2014
T93,T93,Andrew Loupe,65,"15' 6""",186,12,E,Y2014
T96,T96,Martin Flores,85,"15' 7""",171.75,11,2,Y2014
T96,T96,Brian Harman,111,"15' 7""",342.333,22,4,Y2014
T96,T96,Ryan Palmer,85,"15' 7""",202.25,13,-4,Y2014
99,99,Brice Garnett,92,"15' 8""",501.167,32,1,Y2014
T100,T100,Ben Crane,81,"15' 9""",378,24,-5,Y2014
T100,T100,Ben Curtis,77,"15' 9""",236.583,15,1,Y2014
T100,T100,D.A. Points,75,"15' 9""",220.833,14,1,Y2014
T103,T103,Geoff Ogilvy,84,"15' 10""",411.5,26,-6,Y2014
T103,T103,Justin Rose,70,"15' 10""",365,23,E,Y2014
T105,T105,Robert Garrigus,80,"15' 11""",222.25,14,1,Y2014
T105,T105,Phil Mickelson,71,"15' 11""",366.25,23,2,Y2014
T107,T107,Graeme McDowell,66,"16' 1""",466.75,29,-2,Y2014
T107,T107,William McGirt,96,"16' 1""",338.5,21,4,Y2014
T107,T107,Rory McIlroy,66,"16' 1""",193.417,12,E,Y2014
T107,T107,Charl Schwartzel,64,"16' 1""",192.833,12,-2,Y2014
111,111,Ernie Els,85,"16' 2""",339.917,21,1,Y2014
T112,T112,Will MacKenzie,82,"16' 4""",293.25,18,3,Y2014
T112,T112,Jeff Maggert,54,"16' 4""",310.583,19,4,Y2014
T112,T112,Jordan Spieth,102,"16' 4""",538.917,33,-1,Y2014
115,115,Nick Watney,80,"16' 5""",295.333,18,5,Y2014
T116,T116,Jason Day,54,"16' 6""",330.75,20,-4,Y2014
T116,T116,Charley Hoffman,93,"16' 6""",446.333,27,E,Y2014
T116,T116,Bo Van Pelt,83,"16' 6""",363.417,22,5,Y2014
T119,T119,Chris Kirk,105,"16' 7""",497,30,5,Y2014
T119,T119,Y.E. Yang,79,"16' 7""",198.75,12,E,Y2014
T121,T121,Brooks Koepka,56,"16' 8""",166.667,10,2,Y2014
T121,T121,Marc Leishman,81,"16' 8""",317.417,19,3,Y2014
123,123,Jason Bohn,81,"16' 9""",419.083,25,2,Y2014
124,124,Chad Collins,78,"16' 11""",270.333,16,4,Y2014
T125,T125,Luke Guthrie,85,"17' 0""",390.417,23,E,Y2014
T125,T125,Troy Matteson,62,"17' 0""",135.667,8,3,Y2014
T127,T127,Robert Allenby,83,"17' 1""",136.417,8,-2,Y2014
T127,T127,Tim Wilkinson,86,"17' 1""",221.583,13,4,Y2014
T129,T129,Bronson La'Cassie,51,"17' 2""",189,11,4,Y2014
T129,T129,Ryan Moore,86,"17' 2""",395.583,23,2,Y2014
T131,T131,Louis Oosthuizen,50,"17' 3""",276.25,16,E,Y2014
T131,T131,Michael Putnam,106,"17' 3""",207.333,12,E,Y2014
T131,T131,Brian Stuard,91,"17' 3""",190.167,11,1,Y2014
134,134,Heath Slocum,71,"17' 6""",315.417,18,4,Y2014
T135,T135,Harris English,95,"17' 7""",421.5,24,1,Y2014
T135,T135,J.B. Holmes,86,"17' 7""",580.583,33,4,Y2014
T137,T137,Steven Bowditch,93,"17' 8""",352.917,20,E,Y2014
T137,T137,Erik Compton,88,"17' 8""",388.667,22,E,Y2014
T139,T139,David Hearn,97,"17' 10""",339.417,19,-3,Y2014
T139,T139,Charles Howell III,106,"17' 10""",428.667,24,-5,Y2014
T139,T139,Kevin Streelman,79,"17' 10""",285.583,16,2,Y2014
T142,T142,Briny Baird,50,"17' 11""",251.25,14,-2,Y2014
T142,T142,Brian Davis,93,"17' 11""",664.417,37,-2,Y2014
144,144,Kevin Chappell,100,"18' 1""",487.25,27,-3,Y2014
145,145,Paul Casey,56,"18' 2""",163.75,9,3,Y2014
146,146,David Lingmerth,80,"18' 3""",273.5,15,3,Y2014
147,147,Willy Wilcox,51,"18' 4""",165.25,9,E,Y2014
148,148,Ángel Cabrera,69,"18' 5""",202.75,11,2,Y2014
T149,T149,Luke Donald,57,"18' 6""",185.333,10,-3,Y2014
T149,T149,Jamie Lovemark,64,"18' 6""",240.667,13,-2,Y2014
151,151,Adam Scott,68,"18' 8""",374,20,1,Y2014
152,152,Pat Perez,84,"18' 9""",432,23,2,Y2014
153,153,Billy Horschel,92,"18' 10""",433.333,23,7,Y2014
T154,T154,Gonzalo Fernandez-Castaño,83,"18' 11""",454.083,24,8,Y2014
T154,T154,Morgan Hoffmann,103,"18' 11""",777,41,-6,Y2014
156,156,Billy Hurley III,86,"19' 1""",630.333,33,-1,Y2014
157,157,Andrew Svoboda,77,"19' 4""",464.167,24,-4,Y2014
158,158,Brad Fritsch,50,"19' 5""",136.167,7,2,Y2014
T159,T159,Ricky Barnes,92,"19' 9""",276.833,14,-1,Y2014
T159,T159,Kyle Stanley,87,"19' 9""",354.917,18,4,Y2014
161,161,Brendan Steele,89,"19' 11""",319.25,16,3,Y2014
162,162,Dustin Johnson,58,"20' 0""",479.833,24,E,Y2014
T163,T163,Charlie Beljan,76,"20' 5""",346.667,17,3,Y2014
T163,T163,J.J. Henry,91,"20' 5""",326.083,16,3,Y2014
T163,T163,John Huh,87,"20' 5""",306.833,15,4,Y2014
166,166,Camilo Villegas,95,"20' 7""",411.083,20,-2,Y2014
167,167,Sangmoon Bae,76,"21' 0""",399.75,19,-1,Y2014
168,168,Jonas Blixt,64,"21' 3""",361.583,17,6,Y2014
169,169,Martin Laird,66,"21' 6""",343.583,16,2,Y2014
170,170,Davis Love III,74,"22' 1""",221,10,E,Y2014
171,171,Wes Roach,67,"22' 9""",227.167,10,3,Y2014
172,172,Aaron Baddeley,74,"23' 2""",208.667,9,3,Y2014
173,173,Nicholas Thompson,85,"23' 6""",376.25,16,-1,Y2014
174,174,Hideki Matsuyama,82,"23' 9""",332.167,14,-2,Y2014
175,175,Tommy Gainey,73,"24' 9""",247.083,10,5,Y2014
176,176,Jeff Overton,80,"25' 4""",379.667,15,2,Y2014
177,177,Justin Hicks,103,"27' 4""",628.75,23,4,Y2014
