RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T44,T44,Tim Clark,75,"22' 1""",176.83,8,4,Y2014
46,46,Charlie Wi,72,"22' 2""",221.417,10,E,Y2014
47,47,Woody Austin,63,"22' 3""",334,15,E,Y2014
48,48,David Hearn,97,"22' 8""",317.83,14,1,Y2014
T49,T49,Bill Haas,107,"22' 9""",727.75,32,3,Y2014
T49,T49,Rory Sabbatini,82,"22' 9""",432.75,19,5,Y2014
T49,T49,Vijay Singh,83,"22' 9""",387.42,17,-2,Y2014
52,52,Shawn Stefani,60,"22' 10""",388.417,17,1,Y2014
T53,T53,Billy Hurley III,86,"22' 11""",297.583,13,-1,Y2014
T53,T53,Tyrone Van Aswegen,79,"22' 11""",458.583,20,5,Y2014
55,55,Freddie Jacobson,91,"23' 0""",437.167,19,-1,Y2014
T56,T56,Graham DeLaet,80,"23' 2""",439.833,19,1,Y2014
T56,T56,John Rollins,84,"23' 2""",462.667,20,1,Y2014
T58,T58,Paul Casey,56,"23' 3""",186.083,8,4,Y2014
T58,T58,Will MacKenzie,82,"23' 3""",464.5,20,-1,Y2014
60,60,Steven Bowditch,93,"23' 4""",419.92,18,4,Y2014
61,61,Martin Flores,85,"23' 5""",327.667,14,1,Y2014
T62,T62,John Huh,87,"23' 6""",329.333,14,-1,Y2014
T62,T62,Troy Matteson,62,"23' 6""",329.167,14,4,Y2014
T64,T64,Chad Campbell,57,"23' 7""",164.83,7,-2,Y2014
T64,T64,Brian Stuard,91,"23' 7""",235.75,10,2,Y2014
66,66,Webb Simpson,87,"23' 8""",379.167,16,-1,Y2014
67,67,Charlie Beljan,76,"23' 9""",522.5,22,-1,Y2014
68,68,Aaron Baddeley,74,"24' 1""",288.583,12,1,Y2014
69,69,Jordan Spieth,102,"24' 2""",822,34,4,Y2014
T70,T70,Sangmoon Bae,76,"24' 4""",267.833,11,-2,Y2014
T70,T70,Davis Love III,74,"24' 4""",292.167,12,2,Y2014
72,72,Brian Gay,81,"24' 6""",416.333,17,2,Y2014
73,73,Troy Merritt,62,"24' 8""",518.75,21,4,Y2014
74,74,Rory McIlroy,66,"24' 9""",322.25,13,-4,Y2014
75,75,Daniel Summerhays,98,"25' 0""",324.5,13,2,Y2014
T76,T76,Jason Kokrak,65,"25' 4""",608.25,24,-2,Y2014
T76,T76,Justin Leonard,75,"25' 4""",380.08,15,3,Y2014
T78,T78,Kevin Chappell,100,"25' 5""",788.42,31,-4,Y2014
T78,T78,Retief Goosen,94,"25' 5""",532.917,21,4,Y2014
80,80,Scott Brown,100,"25' 6""",434,17,7,Y2014
T81,T81,Ryan Moore,86,"25' 7""",127.75,5,3,Y2014
T81,T81,Adam Scott,68,"25' 7""",332.5,13,-2,Y2014
T81,T81,Jimmy Walker,98,"25' 7""",895,35,E,Y2014
84,84,Russell Knox,92,"25' 8""",334,13,-1,Y2014
T85,T85,Brian Davis,93,"25' 9""",668.75,26,-1,Y2014
T85,T85,Charles Howell III,106,"25' 9""",1107.58,43,-3,Y2014
T85,T85,Ryo Ishikawa,75,"25' 9""",308.83,12,E,Y2014
T85,T85,Bryce Molder,77,"25' 9""",334.333,13,E,Y2014
T89,T89,Russell Henley,92,"25' 10""",543.083,21,-3,Y2014
T89,T89,Patrick Reed,92,"25' 10""",749.167,29,6,Y2014
91,91,Charley Hoffman,93,"26' 0""",493.5,19,-3,Y2014
92,92,Andres Romero,81,"26' 1""",417.42,16,E,Y2014
93,93,Lee Westwood,57,"26' 2""",157.167,6,3,Y2014
T94,T94,Matt Every,85,"26' 4""",315.75,12,-4,Y2014
T94,T94,David Toms,64,"26' 4""",237.08,9,1,Y2014
T96,T96,J.B. Holmes,86,"26' 8""",693.25,26,E,Y2014
T96,T96,Brendon Todd,108,"26' 8""",532.5,20,-1,Y2014
T98,T98,Ricky Barnes,92,"26' 11""",323.08,12,2,Y2014
T98,T98,Bud Cauley,56,"26' 11""",215.42,8,5,Y2014
T100,T100,Jonas Blixt,64,"27' 0""",512.333,19,3,Y2014
T100,T100,Chris Kirk,105,"27' 0""",242.75,9,-2,Y2014
102,102,Nicholas Thompson,85,"27' 2""",515.917,19,-1,Y2014
103,103,Brendan Steele,89,"27' 3""",381.25,14,5,Y2014
T104,T104,Louis Oosthuizen,50,"27' 5""",274.33,10,2,Y2014
T104,T104,Scott Stallings,77,"27' 5""",301.75,11,5,Y2014
T106,T106,Heath Slocum,71,"27' 6""",192.25,7,-3,Y2014
T106,T106,Kevin Streelman,79,"27' 6""",495.17,18,-1,Y2014
T106,T106,Tim Wilkinson,86,"27' 6""",550.33,20,E,Y2014
109,109,Kevin Kisner,85,"27' 7""",248.5,9,5,Y2014
110,110,Greg Chalmers,85,"27' 9""",582.75,21,7,Y2014
T111,T111,Sean O'Hair,77,"27' 11""",446.83,16,2,Y2014
T111,T111,Boo Weekley,73,"27' 11""",306.92,11,1,Y2014
T113,T113,Ben Crane,81,"28' 0""",532.083,19,2,Y2014
T113,T113,Brendon de Jonge,109,"28' 0""",615.25,22,5,Y2014
115,115,Morgan Hoffmann,103,"28' 3""",1016.67,36,3,Y2014
T116,T116,Ken Duke,80,"28' 4""",368.5,13,6,Y2014
T116,T116,Nick Watney,80,"28' 4""",396.17,14,1,Y2014
118,118,Bubba Watson,76,"28' 6""",541.58,19,10,Y2014
T119,T119,Billy Horschel,92,"28' 7""",371.42,13,-1,Y2014
T119,T119,Kevin Stadler,90,"28' 7""",257.333,9,3,Y2014
121,121,Carl Pettersson,91,"28' 8""",745.833,26,E,Y2014
T122,T122,Geoff Ogilvy,84,"28' 9""",547,19,2,Y2014
T122,T122,Wes Roach,67,"28' 9""",402.5,14,-2,Y2014
124,124,Kevin Na,94,"28' 11""",462,16,-1,Y2014
125,125,Martin Kaymer,65,"29' 1""",349.25,12,-1,Y2014
126,126,Kyle Stanley,87,"29' 2""",320.5,11,-1,Y2014
127,127,Ernie Els,85,"29' 3""",497.5,17,1,Y2014
128,128,Jeff Overton,80,"29' 6""",590.5,20,3,Y2014
T129,T129,Chad Collins,78,"29' 7""",413.83,14,1,Y2014
T129,T129,Graeme McDowell,66,"29' 7""",177.25,6,E,Y2014
T129,T129,Andrew Svoboda,77,"29' 7""",592.333,20,4,Y2014
132,132,Brice Garnett,92,"29' 10""",507.42,17,4,Y2014
133,133,Jim Renner,61,"30' 2""",331.75,11,4,Y2014
T134,T134,J.J. Henry,91,"30' 5""",304.167,10,E,Y2014
T134,T134,D.A. Points,75,"30' 5""",365.08,12,4,Y2014
136,136,Trevor Immelman,84,"30' 6""",244.25,8,1,Y2014
137,137,Mike Weir,69,"30' 11""",278,9,4,Y2014
T138,T138,Briny Baird,50,"31' 1""",435.67,14,4,Y2014
T138,T138,Brandt Snedeker,89,"31' 1""",434.833,14,-1,Y2014
T140,T140,Harris English,95,"31' 4""",376.17,12,-1,Y2014
T140,T140,Ryan Palmer,85,"31' 4""",595.917,19,E,Y2014
142,142,Matt Kuchar,91,"31' 5""",439.25,14,3,Y2014
143,143,Mark Wilson,69,"31' 6""",283.33,9,1,Y2014
144,144,Robert Allenby,83,"31' 7""",189.5,6,-1,Y2014
145,145,Willy Wilcox,51,"31' 9""",286,9,2,Y2014
146,146,Dustin Johnson,58,"31' 10""",318.167,10,1,Y2014
147,147,Jerry Kelly,80,"31' 11""",415.42,13,1,Y2014
148,148,Jamie Lovemark,64,"32' 0""",672.25,21,4,Y2014
149,149,Luke Guthrie,85,"32' 1""",769.08,24,1,Y2014
150,150,Andrew Loupe,65,"32' 2""",675.917,21,2,Y2014
151,151,"Ted Potter, Jr.",68,"32' 4""",291.083,9,4,Y2014
152,152,James Hahn,82,"32' 7""",650.917,20,6,Y2014
153,153,Jason Bohn,81,"32' 8""",621.417,19,4,Y2014
154,154,Brad Fritsch,50,"32' 10""",164.25,5,E,Y2014
155,155,Jim Herman,62,"32' 11""",461,14,1,Y2014
156,156,Chris Stroud,88,"33' 1""",662,20,-3,Y2014
157,157,Brooks Koepka,56,"33' 2""",298.417,9,1,Y2014
158,158,Keegan Bradley,89,"33' 6""",737.5,22,1,Y2014
159,159,Johnson Wagner,69,"33' 7""",67.083,2,2,Y2014
T160,T160,Lucas Glover,68,"33' 10""",337.92,10,4,Y2014
T160,T160,Ben Martin,80,"33' 10""",406,12,2,Y2014
162,162,Pat Perez,84,"33' 11""",508.25,15,1,Y2014
163,163,D.H. Lee,54,"34' 3""",376.917,11,E,Y2014
164,164,K.J. Choi,80,"34' 9""",104.25,3,3,Y2014
165,165,Richard Lee,80,"34' 10""",627.67,18,4,Y2014
166,166,Josh Teater,90,"35' 3""",493.75,14,1,Y2014
167,167,Roberto Castro,76,"35' 4""",565.083,16,1,Y2014
T168,T168,Jeff Maggert,54,"35' 9""",214.583,6,4,Y2014
T168,T168,Michael Thompson,74,"35' 9""",285.92,8,1,Y2014
170,170,Derek Ernst,80,"36' 7""",475.5,13,5,Y2014
171,171,Spencer Levin,59,"37' 0""",259.25,7,E,Y2014
172,172,James Driscoll,71,"37' 11""",455.25,12,4,Y2014
173,173,Robert Streb,75,"39' 9""",397.5,10,3,Y2014
174,174,David Lingmerth,80,"40' 2""",643,16,5,Y2014
175,175,Sergio Garcia,61,"44' 0""",352.17,8,1,Y2014
176,176,John Peterson,62,"48' 8""",340.667,7,6,Y2014
177,177,Jason Dufner,57,"54' 6""",435.83,8,6,Y2014
